 query_name, seed eggNOG ortholog, seed ortholog evalue, seed ortholog score, Predicted taxonomic group, Predicted protein name, Gene Ontology terms , EC number, KEGG_ko, KEGG_Pathway, KEGG_Module, KEGG_Reaction, KEGG_rclass, BRITE, KEGG_TC, CAZy , BiGG Reaction, tax_scope: eggNOG taxonomic level used for annotation, eggNOG OGs , COG Functional Category, eggNOG free text description
AEFHMGBG_02502,40521.Q9T178_BPA18,3E-134,484.6,Siphoviridae,0,0,0,0,0,0,0,0,0,0,0,0,Viruses,"4QAPV@10239,4QKMY@10699,4QPC3@28883,4QV7H@35237",S,DNA binding
AEFHMGBG_02504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_00256,202752.JL53_11495,1.1E-51,209.5,Listeriaceae,ndh,0,"1.6.99.3,1.8.5.2","ko:K03885,ko:K16937","ko00190,ko00920,ko01120,map00190,map00920,map01120",0,R07177,0,"ko00000,ko00001,ko01000",3.D.4.9,0,0,Bacteria,"1V4ER@1239,26MPC@186820,4HGZN@91061,COG2259@1,COG2259@2",S,DoxX
AEHANMNJ_00351,1552123.EP57_10950,1.2E-133,482.6,Listeriaceae,modA,0,0,"ko:K02020,ko:K07114","ko02010,map02010",M00189,0,0,"ko00000,ko00001,ko00002,ko02000","1.A.13.2.2,1.A.13.2.3,3.A.1.8",0,"iHN637.CLJU_RS12820,iJN678.modA",Bacteria,"1U9U3@1239,26KAI@186820,4HG0Q@91061,COG0725@1,COG0725@2",P,Molybdate ABC transporter
AEHANMNJ_00520,1552123.EP57_09450,7.2E-100,370.2,Bacilli,phzA,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V4UN@1239,4HH38@91061,COG1335@1,COG1335@2",Q,isochorismatase
AEHANMNJ_00941,1246484.D479_20183,1.1E-46,193.7,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V3JG@1239,4HHRM@91061,COG4916@1,COG4916@2",S,TIR domain
AEHANMNJ_00946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_01466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_01691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_01822,1265845.PWEIH_02569,4.8E-165,587.8,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VRVE@1239,26IRP@186820,4HTSY@91061,COG5444@1,COG5444@2",M,LXG domain of WXG superfamily
AEHANMNJ_02038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_02086,1552123.EP57_03950,1.4E-32,146.7,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VTER@1239,26J03@186820,4HUW1@91061,COG0664@1,COG0664@2",K,cAMP-binding proteins - catabolite gene activator and regulatory subunit of cAMP-dependent protein kinases
AEHANMNJ_02141,1552123.EP57_05365,7.2E-150,536.6,Listeriaceae,spo0J,"GO:0005575,GO:0005622,GO:0005623,GO:0007059,GO:0008150,GO:0009295,GO:0009987,GO:0022603,GO:0042173,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043590,GO:0043937,GO:0043938,GO:0044424,GO:0044464,GO:0045595,GO:0045597,GO:0045881,GO:0048518,GO:0048522,GO:0050789,GO:0050793,GO:0050794,GO:0051094,GO:0065007",0,ko:K03497,0,0,0,0,"ko00000,ko03000,ko03036,ko04812",0,0,0,Bacteria,"1TQ2B@1239,26JJ5@186820,4H9TB@91061,COG1475@1,COG1475@2",K,Belongs to the ParB family
AEHANMNJ_02176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_02177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_02178,1087448.Eab7_2221,1.6E-187,662.9,Bacillales incertae sedis,0,0,0,ko:K07459,0,0,0,0,ko00000,0,0,0,Bacteria,"1U344@1239,3WFV2@539002,4IH0R@91061,COG3593@1,COG3593@2",L,AAA ATPase domain
AEHANMNJ_02179,1268072.PSAB_03425,9.4E-107,394.4,Paenibacillaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TSYK@1239,26YUF@186822,4I848@91061,COG0210@1,COG0210@2",L,Superfamily I DNA and RNA helicases
AEHANMNJ_02204,1265845.PWEIH_07711,8E-18,97.1,Listeriaceae,phyR,0,0,ko:K03088,0,0,0,0,"ko00000,ko03021",0,0,0,Bacteria,"1W79P@1239,26MZ4@186820,4I0N4@91061,COG1595@1,COG1595@2",K,"Sigma-70, region 4"
AEHANMNJ_02206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_02207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_02209,386415.NT01CX_0109,1.6E-19,102.8,Bacteria,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"COG3209@1,COG3209@2",M,self proteolysis
AEHANMNJ_02211,1552123.EP57_05185,4.8E-40,170.6,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VGMA@1239,2DP4Z@1,330JB@2,4HPPK@91061",S,SMI1-KNR4 cell-wall
AEHANMNJ_02237,1552123.EP57_14030,8.7E-68,262.7,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V76Z@1239,4HP66@91061,COG3631@1,COG3631@2",S,SnoaL-like domain
AEHANMNJ_02828,904314.SEVCU012_0584,0.0000003,62.4,Firmicutes,0,0,0,ko:K15125,"ko05133,map05133",0,0,0,"ko00000,ko00001,ko00536",0,0,0,Bacteria,"1UJIU@1239,COG0810@1,COG0810@2",M,Non-essential cell division protein that could be required for efficient cell constriction
AEHANMNJ_02913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_02914,1462527.CCDM010000003_gene4218,6.1E-21,107.5,Oceanobacillus,spsB,0,3.4.21.89,ko:K03100,"ko02024,ko03060,map02024,map03060",0,0,0,"ko00000,ko00001,ko01000,ko01002",0,0,0,Bacteria,"1V2BJ@1239,23KIN@182709,4HGCB@91061,COG0681@1,COG0681@2",U,"Signal peptidase, peptidase S26"
AEHANMNJ_03152,1552123.EP57_03355,4E-297,1026.5,Bacteria,0,0,0,ko:K02538,0,0,0,0,"ko00000,ko03000",0,0,0,Bacteria,"COG3711@1,COG3711@2",K,transcriptional antiterminator
AEHANMNJ_03211,1497679.EP56_01935,5.2E-47,193.7,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1U2YC@1239,26MYC@186820,2A5Z4@1,30UR9@2,4ICMI@91061",0,0
AEHANMNJ_03213,1139219.I569_01653,2.8E-185,655.2,Enterococcaceae,0,0,2.7.7.49,ko:K00986,0,0,0,0,"ko00000,ko01000",0,0,0,Bacteria,"1UZGS@1239,4B3CY@81852,4HIC9@91061,COG3344@1,COG3344@2",L,Reverse transcriptase (RNA-dependent DNA polymerase)
AEHANMNJ_03228,1497679.EP56_01080,5.6E-154,550.4,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TRSF@1239,4HDM3@91061,COG2826@1,COG2826@2",L,"PFAM Integrase, catalytic core"
AEHANMNJ_03243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_03245,1266845.Q783_11630,2.9E-71,276.2,Bacilli,polC,0,"2.4.1.129,2.7.7.7,3.4.16.4","ko:K03763,ko:K05366","ko00230,ko00240,ko00550,ko01100,ko01501,ko03030,ko03430,ko03440,map00230,map00240,map00550,map01100,map01501,map03030,map03430,map03440",M00260,"R00375,R00376,R00377,R00378",RC02795,"ko00000,ko00001,ko00002,ko01000,ko01003,ko01011,ko03032,ko03400",0,GT51,0,Bacteria,"1V1PS@1239,4HGKF@91061,COG4499@1,COG4499@2",S,"WXG100 protein secretion system (Wss), protein YukC"
AEHANMNJ_03246,1552123.EP57_04320,7.4E-85,320.9,Listeriaceae,yddH,"GO:0003674,GO:0003796,GO:0003824,GO:0004175,GO:0004553,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0016787,GO:0016798,GO:0019538,GO:0043170,GO:0044238,GO:0061783,GO:0070011,GO:0071704,GO:0140096,GO:1901564",0,0,0,0,0,0,0,0,0,0,Bacteria,"1TP24@1239,26M08@186820,4HBUX@91061,COG0741@1,COG0741@2,COG0791@1,COG0791@2",M,NlpC/P60 family
AEHANMNJ_03247,1121342.AUCO01000030_gene2598,3.5E-09,68.6,Firmicutes,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VW9I@1239,2F43F@1,33WUZ@2",0,0
AEHANMNJ_03248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_03249,1266845.Q783_11650,9.9E-196,689.9,Bacilli,traK,0,0,ko:K03205,"ko03070,map03070",M00333,0,0,"ko00000,ko00001,ko00002,ko02044",3.A.7,0,0,Bacteria,"1TPCF@1239,4H9ZN@91061,COG3505@1,COG3505@2",U,"COG3505 Type IV secretory pathway, VirD4 components"
AEHANMNJ_03250,1266845.Q783_11660,1.5E-75,289.7,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VPIB@1239,2EN0Y@1,33FP4@2,4HRWI@91061",0,0
AEHANMNJ_03277,1158610.UC3_01728,2.9E-10,73.6,Enterococcaceae,0,0,0,ko:K02538,0,0,0,0,"ko00000,ko03000",0,0,0,Bacteria,"1V15S@1239,4B19U@81852,4HDUJ@91061,COG3711@1,COG3711@2",K,Mga helix-turn-helix domain
AEHANMNJ_03278,1552123.EP57_03400,3.4E-52,211.8,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VZ87@1239,4HYX0@91061,COG0664@1,COG0664@2",T,Cyclic nucleotide-monophosphate binding domain
AEHANMNJ_03296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_03374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_03375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_03376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_03384,1423734.JCM14202_1706,7E-102,377.1,Lactobacillaceae,soj,0,0,ko:K03496,0,0,0,0,"ko00000,ko03036,ko04812",0,0,0,Bacteria,"1TP8S@1239,3FB46@33958,4HAYM@91061,COG1192@1,COG1192@2",D,AAA domain
AEHANMNJ_03406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_03408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_03439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEHANMNJ_03440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEJIBKBM_00315,386043.lwe2384,4.1E-64,250.8,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VQEB@1239,2EG2D@1,339UD@2,4HXG9@91061",0,0
AEJIBKBM_01366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEJIBKBM_01431,592026.GCWU0000282_003305,8.1E-51,207.6,Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VAG6@1239,25002@186801,2BA1F@1,323F7@2",0,0
AEJIBKBM_02792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEJIBKBM_02856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEJIBKBM_02887,243275.TDE_0517,4.5E-29,134.4,Spirochaetes,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"2CFG0@1,2J7CU@203691,302NR@2",0,0
AEJIBKBM_02929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEKOAMAF_00011,1540257.JQMW01000004_gene390,8.8E-57,227.3,Clostridia,vrlR,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V2ID@1239,24SAV@186801,2C2MI@1,2ZBMN@2",0,0
AEKOAMAF_00012,658659.HMPREF0983_01646,5.9E-162,578.6,Firmicutes,vrlS,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1U9TG@1239,COG1204@1,COG1204@2",L,DEAD DEAH box helicase
AEKOAMAF_00487,1234679.BN424_3271,2.1E-30,139,Bacilli,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VPG3@1239,2ECAX@1,33699@2,4I02H@91061",0,0
AEKOAMAF_02446,1185653.A1A1_18580,1.1E-16,95.1,Planococcaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1U8V2@1239,26I11@186818,4IITH@91061,COG5293@1,COG5293@2",S,Uncharacterised protein conserved in bacteria (DUF2326)
AEKOAMAF_02447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEKOAMAF_02899,1206730.BAGA01000184_gene3114,4.1E-13,81.3,Actinobacteria,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"2EAV2@1,2IFMG@201174,334WM@2",0,0
AEKOAMAF_02906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEKOAMAF_02920,1136177.KCA1_0360,3.5E-46,192.6,Lactobacillaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TRZ2@1239,3FAU6@33958,4HDFW@91061,COG0151@1,COG0151@2",F,ATP-grasp domain
AEOFJPIN_00026,386043.lwe1015,4.3E-34,151.4,Listeriaceae,mobA,0,2.7.7.77,ko:K03752,"ko00790,ko01100,map00790,map01100",0,R11581,0,"ko00000,ko00001,ko01000",0,0,0,Bacteria,"1VA6T@1239,26JWE@186820,4HMB8@91061,COG0746@1,COG0746@2",H,Transfers a GMP moiety from GTP to Mo-molybdopterin (Mo- MPT) cofactor (Moco or molybdenum cofactor) to form Mo- molybdopterin guanine dinucleotide (Mo-MGD) cofactor
AEOFJPIN_00030,272626.lin1035,5E-39,167.5,Listeriaceae,mobB,"GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0005488,GO:0005525,GO:0017076,GO:0019001,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0097159,GO:0097367,GO:1901265,GO:1901363","2.10.1.1,2.7.7.77","ko:K02379,ko:K03750,ko:K03752,ko:K03753,ko:K13818","ko00790,ko01100,map00790,map01100",0,"R09735,R11581",RC03462,"ko00000,ko00001,ko01000",0,0,"iB21_1397.B21_03691,iBWG_1329.BWG_3527,iECBD_1354.ECBD_4174,iECDH1ME8569_1439.ECDH1ME8569_3728,iEcDH1_1363.EcDH1_4130,iJO1366.b3856,iSbBS512_1146.SbBS512_E4328,iY75_1357.Y75_RS17805",Bacteria,"1VFA0@1239,26IV7@186820,4HNMQ@91061,COG1763@1,COG1763@2",H,molybdopterin-guanine dinucleotide biosynthesis
AEOFJPIN_00059,1265845.PWEIH_16363,3E-130,472.6,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V584@1239,26J98@186820,2A2YD@1,30RCT@2,4HHHC@91061",0,0
AEOFJPIN_00060,1497679.EP56_17360,3.3E-298,1030.8,Listeriaceae,0,0,"2.7.8.14,2.7.8.47","ko:K12988,ko:K18704",0,0,"R11614,R11621",0,"ko00000,ko01000,ko01003,ko01005",0,GT2,0,Bacteria,"1TSTN@1239,26N07@186820,4HBRD@91061,COG1215@1,COG1215@2,COG1887@1,COG1887@2",M,CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase
AEOFJPIN_00061,881621.LIV_1012,5.4E-147,528.1,Listeriaceae,0,0,"3.2.1.96,3.4.17.14,3.5.1.28","ko:K01227,ko:K01447,ko:K07260,ko:K13714,ko:K13730,ko:K13731","ko00511,ko00550,ko01100,ko01502,ko02020,ko05100,map00511,map00550,map01100,map01502,map02020,map05100",M00651,R04112,"RC00064,RC00141","ko00000,ko00001,ko00002,ko01000,ko01002,ko01011,ko01504",0,GH73,0,Bacteria,"1UJGQ@1239,26N8B@186820,4IU6R@91061,COG3103@1,COG3103@2,COG5632@1,COG5632@2",M,Ami_2
AEOFJPIN_00063,1552123.EP57_11255,4.9E-206,724.5,Listeriaceae,0,0,"2.7.8.14,2.7.8.47","ko:K12988,ko:K18704",0,0,"R11614,R11621",0,"ko00000,ko01000,ko01003,ko01005",0,GT2,0,Bacteria,"1TSTN@1239,26J1Z@186820,4HJ1X@91061,COG1215@1,COG1215@2,COG1887@1,COG1887@2",M,CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase
AEOFJPIN_00076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEOFJPIN_00090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEOFJPIN_00091,202752.JL53_02355,1.6E-72,279.6,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TYRH@1239,26N02@186820,4HIXK@91061,COG0726@1,COG0726@2",G,Polysaccharide deacetylase
AEOFJPIN_00092,683837.lse_0342,1.8E-71,276.2,Listeriaceae,rsiV,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1TQKG@1239,26MFX@186820,2DBFK@1,2Z8Z7@2,4HDJX@91061",S,Protein of unknown function (DUF3298)
AEOFJPIN_00094,742741.HMPREF9475_01446,9.3E-85,320.5,Lachnoclostridium,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1UZGS@1239,21XSK@1506553,247Z6@186801,COG3344@1,COG3344@2",L,Reverse transcriptase (RNA-dependent DNA polymerase)
AEOFJPIN_00096,546270.GEMHA0001_0840,3.4E-29,134.8,Bacillales incertae sedis,XK27_04855,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V6P0@1239,3WE81@539002,4HJ1Y@91061,COG3610@1,COG3610@2",S,"Threonine/Serine exporter, ThrE"
AEOFJPIN_00097,66692.ABC1301,1.8E-115,422.5,Bacillus,mccF,0,3.4.17.13,ko:K01297,0,0,0,0,"ko00000,ko01000,ko01002,ko01011",0,0,0,Bacteria,"1TRBB@1239,1ZQ9W@1386,4HDUZ@91061,COG1619@1,COG1619@2",V,LD-carboxypeptidase
AEOFJPIN_00124,683837.lse_1115,2.5E-47,194.5,Listeriaceae,trxA,"GO:0003674,GO:0003824,GO:0004791,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0009636,GO:0009987,GO:0015035,GO:0015036,GO:0016209,GO:0016491,GO:0016651,GO:0016667,GO:0016668,GO:0016671,GO:0019725,GO:0033554,GO:0034599,GO:0042221,GO:0042592,GO:0044424,GO:0044444,GO:0044464,GO:0045454,GO:0047134,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0055114,GO:0065007,GO:0065008,GO:0070887,GO:0097237,GO:0098754,GO:0098869,GO:1990748",0,ko:K03671,"ko04621,ko05418,map04621,map05418",0,0,0,"ko00000,ko00001,ko03110",0,0,0,Bacteria,"1VA3Y@1239,26KQ7@186820,4HKKX@91061,COG3118@1,COG3118@2",O,Belongs to the thioredoxin family
AEOFJPIN_00138,525367.HMPREF0556_11751,1.3E-34,153.3,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VPHU@1239,26N45@186820,4IQ3Y@91061,COG5444@1,COG5444@2",S,nuclease activity
AEOFJPIN_00139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEOFJPIN_00141,272626.lin2822,3.4E-16,91.3,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VKJ5@1239,26KQA@186820,2EIVY@1,33CM8@2,4HRQ2@91061",0,0
AEOFJPIN_00143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEOFJPIN_00160,1027396.LMOSA_21870,1.5E-28,132.5,Listeriaceae,0,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1VK84@1239,26KJY@186820,4HSG1@91061,COG1396@1,COG1396@2",K,Transcriptional regulator
AEOFJPIN_00170,683837.lse_1193,2.4E-49,202.6,Listeriaceae,dprA,0,0,ko:K04096,0,0,0,0,ko00000,0,0,0,Bacteria,"1TPP7@1239,26K95@186820,4HGWM@91061,COG0758@1,COG0758@2",LU,Rossmann fold nucleotide-binding protein involved in DNA uptake
AEOFJPIN_00206,1027396.LMOSA_25660,2.3E-174,619.8,Listeriaceae,sbcC,0,0,ko:K03546,0,0,0,0,"ko00000,ko03400",0,0,0,Bacteria,"1TPCS@1239,26IPA@186820,4H9Q3@91061,COG0419@1,COG0419@2",L,exonuclease
AEOFJPIN_00219,386043.lwe1645,1.2E-58,233,Listeriaceae,trpF,"GO:0000162,GO:0003674,GO:0003824,GO:0004425,GO:0004640,GO:0006082,GO:0006520,GO:0006568,GO:0006576,GO:0006586,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009072,GO:0009073,GO:0009308,GO:0009309,GO:0009987,GO:0016053,GO:0016829,GO:0016830,GO:0016831,GO:0016853,GO:0016860,GO:0016861,GO:0018130,GO:0019438,GO:0019752,GO:0034641,GO:0042401,GO:0042430,GO:0042435,GO:0043436,GO:0044106,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0046219,GO:0046394,GO:0046483,GO:0071704,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607","4.1.1.48,4.2.1.160,4.2.1.20,5.3.1.24","ko:K01696,ko:K01817,ko:K13498,ko:K22100","ko00260,ko00400,ko00790,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map00790,map01100,map01110,map01130,map01230","M00023,M00840","R00674,R02340,R02722,R03508,R03509,R11072","RC00209,RC00210,RC00700,RC00701,RC00944,RC00945,RC02868,RC03343","ko00000,ko00001,ko00002,ko01000",0,0,"iJN678.trpF,iPC815.YPO2205,iSBO_1134.SBO_1804,iSDY_1059.SDY_1330",Bacteria,"1V6Y0@1239,26IMQ@186820,4HGCY@91061,COG0135@1,COG0135@2",E,Belongs to the TrpF family
AEOFJPIN_00221,683837.lse_1548,9.9E-82,310.1,Listeriaceae,trpA,0,4.2.1.20,ko:K01695,"ko00260,ko00400,ko01100,ko01110,ko01130,ko01230,map00260,map00400,map01100,map01110,map01130,map01230",M00023,"R00674,R02340,R02722","RC00209,RC00210,RC00700,RC00701,RC02868","ko00000,ko00001,ko00002,ko01000",0,0,0,Bacteria,"1TPXA@1239,26JAX@186820,4HFQ8@91061,COG0159@1,COG0159@2",E,The alpha subunit is responsible for the aldol cleavage of indoleglycerol phosphate to indole and glyceraldehyde 3- phosphate
AEOFJPIN_00222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEOFJPIN_00224,1449336.JQLO01000001_gene1625,7.4E-46,190.3,Bacilli,adk,0,2.7.4.3,ko:K00939,"ko00230,ko00730,ko01100,ko01110,ko01130,map00230,map00730,map01100,map01110,map01130",M00049,"R00127,R01547,R11319",RC00002,"ko00000,ko00001,ko00002,ko01000,ko04147",0,0,0,Bacteria,"1V7AW@1239,4HH8A@91061,COG0563@1,COG0563@2",F,topology modulation protein
AEOFJPIN_00236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AEOFJPIN_00237,1234679.BN424_660,1.2E-50,207.2,Bacilli,0,0,"3.2.1.17,3.5.1.28","ko:K01185,ko:K01448,ko:K02395,ko:K19220","ko01503,map01503",M00727,R04112,"RC00064,RC00141","ko00000,ko00001,ko00002,ko01000,ko01002,ko01011,ko02035,ko03036",0,0,0,Bacteria,"1V7JY@1239,4HIVW@91061,COG1705@1,COG1705@2",NU,Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase
AEOFJPIN_00238,1497679.EP56_15775,2.2E-54,218.4,Listeriaceae,ytoQ,0,0,0,0,0,0,0,0,0,0,0,Bacteria,"1V1Z5@1239,26M9J@186820,28NR0@1,2ZBQD@2,4HGAG@91061",S,Nucleoside 2-deoxyribosyltransferase YtoQ
AEOFJPIN_00257,169963.lmo2549,2.5E-53,214.9,Listeriaceae,gtcA,"GO:0000166,GO:0003674,GO:0003824,GO:0003870,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006725,GO:0006778,GO:0006779,GO:0006783,GO:0006807,GO:0008150,GO:0008152,GO:0008883,GO:0009058,GO:0009987,GO:0016020,GO:0016410,GO:0016491,GO:0016620,GO:0016740,GO:0016746,GO:0016747,GO:0016748,GO:0016749,GO:0016903,GO:0018130,GO:0019438,GO:0033013,GO:0033014,GO:0034641,GO:0036094,GO:0042168,GO:0042440,GO:0044237,GO:0044249,GO:0044271,GO:0044464,GO:0046148,GO:0046483,GO:0048037,GO:0050661,GO:0050662,GO:0051186,GO:0051188,GO:0055114,GO:0071704,GO:0071944,GO:0097159,GO:0140098,GO:0140101,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576",0,0,0,0,0,0,0,0,0,0,Bacteria,"1VESW@1239,26KHJ@186820,4HNK7@91061,COG2246@1,COG2246@2",S,Teichoic acid glycosylation protein
AEOFJPIN_00299,272626.lin1585,6.5E-27,127.9,Listeriaceae,pilD,0,3.4.23.43,"ko:K02236,ko:K02506,ko:K02654",0,"M00331,M00429",0,0,"ko00000,ko00002,ko01000,ko01002,ko02035,ko02044",3.A.15.2,0,0,Bacteria,"1TQY4@1239,26IVY@186820,4HCC3@91061,COG1989@1,COG1989@2",NOU,Type II secretory pathway prepilin signal peptidase PulO and related peptidases
AEOFJPIN_00325,565655.ECBG_00347,4E-116,424.5,Enterococcaceae,pkn1,0,1.8.3.7,ko:K13444,"ko04142,map04142",0,0,0,"ko00000,ko00001,ko01000",0,0,0,Bacteria,"1TT4R@1239,4B2ER@81852,4HA8D@91061,COG1262@1,COG1262@2",S,Sulfatase-modifying factor enzyme 1
